Temperature,Target_Temperature,ADC_Value,Voltage,Time,FSM_State_Index,Heater_Currently_On
176413,170,2110,1700,249326,1,0
176315,170,2112,1701,249597,1,0
176217,170,2114,1703,249868,1,0
176217,170,2114,1703,250139,1,0
176266,170,2113,1702,250410,1,0
176266,170,2113,1702,250681,1,0
176217,170,2114,1703,250952,1,0
176168,170,2115,1704,251223,1,0
176071,170,2117,1706,251494,1,0
175729,170,2124,1711,251765,1,0
176022,170,2118,1706,252036,1,0
175680,170,2125,1712,252307,1,0
176022,170,2118,1706,252578,1,0
175777,170,2123,1710,252849,1,0
175875,170,2121,1709,253120,1,0
175875,170,2121,1709,253391,1,0
175680,170,2125,1712,253662,1,0
175680,170,2125,1712,253933,1,0
175729,170,2124,1711,254204,1,0
175777,170,2123,1710,254475,1,0
175631,170,2126,1713,254746,1,0
175533,170,2128,1714,255017,1,0
175533,170,2128,1714,255288,1,0
175582,170,2127,1714,255559,1,0
175436,170,2130,1716,255830,1,0
175338,170,2132,1718,256101,1,0
175387,170,2131,1717,256372,1,0
175192,170,2135,1720,256643,1,0
175192,170,2135,1720,256914,1,0
175289,170,2133,1718,257185,1,0
175192,170,2135,1720,257456,1,0
175094,170,2137,1722,257727,1,0
175192,170,2135,1720,257998,1,0
175094,170,2137,1722,258269,1,0
175094,170,2137,1722,258540,1,0
174900,170,2141,1725,258811,1,0
174851,170,2142,1726,259082,1,0
174900,170,2141,1725,259353,1,0
174802,170,2143,1726,259624,1,0
174656,170,2146,1729,259895,1,0
174656,170,2146,1729,260166,1,0
174608,170,2147,1730,260437,1,0
174510,170,2149,1731,260708,1,0
174365,170,2152,1734,260979,1,0
174267,170,2154,1735,261250,1,0
174219,170,2155,1736,261521,1,0
174267,170,2154,1735,261792,1,0
174316,170,2153,1735,262063,1,0
174219,170,2155,1736,262334,1,0
174316,170,2153,1735,262605,1,0
174025,170,2159,1739,262876,1,0
174025,170,2159,1739,263147,1,0
174025,170,2159,1739,263418,1,0
173879,170,2162,1742,263689,1,0
173928,170,2161,1741,263960,1,0
173782,170,2164,1743,264231,1,0
173733,170,2165,1744,264502,1,0
173637,170,2167,1746,264773,1,0
173637,170,2167,1746,265044,1,0
173588,170,2168,1747,265315,1,0
173346,170,2173,1751,265586,1,0
173394,170,2172,1750,265857,1,0
173249,170,2175,1752,266128,1,0
173249,170,2175,1752,266399,1,0
173201,170,2176,1753,266670,1,0
173055,170,2179,1755,266941,1,0
173055,170,2179,1755,267212,1,0
172668,170,2187,1762,267483,1,0
172959,170,2181,1757,267754,1,0
172910,170,2182,1758,268025,1,0
172668,170,2187,1762,268296,1,0
172572,170,2189,1764,268567,1,0
172427,170,2192,1766,268838,1,0
172620,170,2188,1763,269109,1,0
172379,170,2193,1767,269380,1,0
172234,170,2196,1769,269651,1,0
172137,170,2198,1771,269922,1,0
172234,170,2196,1769,270193,1,0
171993,170,2201,1773,270464,1,0
171944,170,2202,1774,270735,1,0
171896,170,2203,1775,271006,1,0
171752,170,2206,1777,271277,1,0
171703,170,2207,1778,271548,1,0
171655,170,2208,1779,271819,1,0
171607,170,2209,1780,272090,1,0
171414,170,2213,1783,272361,1,0
171462,170,2212,1782,272632,1,0
171318,170,2215,1784,272903,1,0
171222,170,2217,1786,273174,1,0
171222,170,2217,1786,273445,1,0
170981,170,2222,1790,273716,1,0
170837,170,2225,1793,273987,1,0
170741,170,2227,1794,274258,1,0
170885,170,2224,1792,274529,1,0
170741,170,2227,1794,274800,1,0
170549,170,2231,1797,275071,1,0
170597,170,2230,1797,275342,1,0
170453,170,2233,1799,275613,1,0
170309,170,2236,1801,275884,1,0
170213,170,2238,1803,276155,1,0
170117,170,2240,1805,276426,1,0
170165,170,2239,1804,276697,1,0
169973,170,2243,1807,276968,1,0
169925,170,2244,1808,277239,1,0
169877,170,2245,1809,277510,1,0
169733,170,2248,1811,277781,1,0
169685,170,2249,1812,278052,1,0
169398,170,2255,1817,278323,1,0
169446,170,2254,1816,278594,1,0
169350,170,2256,1818,278865,1,0
169302,170,2257,1818,279136,1,0
169254,170,2258,1819,279407,1,0
169110,170,2261,1822,279678,1,0
168967,170,2264,1824,279949,1,1
168919,170,2265,1825,280220,1,1
168823,170,2267,1826,280491,1,1
168823,170,2267,1826,280762,1,1
168680,170,2270,1829,281033,1,1
168441,170,2275,1833,281304,1,1
168537,170,2273,1831,281575,1,1
168537,170,2273,1831,281846,1,1
168250,170,2279,1836,282117,1,1
167916,170,2286,1842,282388,1,1
167820,170,2288,1843,282659,1,1
167820,170,2288,1843,282930,1,1
168250,170,2279,1836,283201,1,1
167677,170,2291,1846,283472,1,1
167486,170,2295,1849,283743,1,1
167439,170,2296,1850,284014,1,1
167534,170,2294,1848,284285,1,1
167391,170,2297,1851,284556,1,1
167486,170,2295,1849,284827,1,1
167105,170,2303,1855,285098,1,1
167153,170,2302,1855,285369,1,1
166962,170,2306,1858,285640,1,1
166819,170,2309,1860,285911,1,1
166819,170,2309,1860,286182,1,1
166676,170,2312,1863,286453,1,1
166629,170,2313,1863,286724,1,1
166486,170,2316,1866,286995,1,1
166676,170,2312,1863,287266,1,1
166391,170,2318,1867,287537,1,1
166295,170,2320,1869,287808,1,1
166295,170,2320,1869,288079,1,1
166105,170,2324,1872,288350,1,1
166200,170,2322,1871,288621,1,1
166010,170,2326,1874,288892,1,1
165867,170,2329,1876,289163,1,1
165867,170,2329,1876,289434,1,1
165535,170,2336,1882,289705,1,1
165867,170,2329,1876,289976,1,1
165487,170,2337,1883,290247,1,1
165582,170,2335,1881,290518,1,1
165392,170,2339,1884,290789,1,1
165250,170,2342,1887,291060,1,1
165250,170,2342,1887,291331,1,1
165155,170,2344,1888,291602,1,1
165202,170,2343,1888,291873,1,1
165107,170,2345,1889,292144,1,1
165012,170,2347,1891,292415,1,1
165250,170,2342,1887,292686,1,1
165107,170,2345,1889,292957,1,1
164965,170,2348,1892,293228,1,1
165012,170,2347,1891,293499,1,1
164680,170,2354,1896,293770,1,1
165012,170,2347,1891,294041,1,1
164775,170,2352,1895,294312,1,1
164727,170,2353,1896,294583,1,1
164395,170,2360,1901,294854,1,1
164727,170,2353,1896,295125,1,1
164585,170,2356,1898,295396,1,1
164490,170,2358,1900,295667,1,1
164443,170,2359,1901,295938,1,1
164300,170,2362,1903,296209,1,1
164395,170,2360,1901,296480,1,1
164348,170,2361,1902,296751,1,1
164443,170,2359,1901,297022,1,1
164395,170,2360,1901,297293,1,1
164253,170,2363,1904,297564,1,1
164253,170,2363,1904,297835,1,1
164253,170,2363,1904,298106,1,1
164253,170,2363,1904,298377,1,1
164253,170,2363,1904,298648,1,1
164063,170,2367,1907,298919,1,1
164205,170,2364,1905,299190,1,1
164205,170,2364,1905,299461,1,1
164205,170,2364,1905,299732,1,1
163921,170,2370,1909,300003,1,1
164016,170,2368,1908,300274,1,1
164205,170,2364,1905,300545,1,1
164300,170,2362,1903,300816,1,1
164111,170,2366,1906,301087,1,1
164063,170,2367,1907,301358,1,1
164016,170,2368,1908,301629,1,1
164111,170,2366,1906,301900,1,1
163968,170,2369,1909,302171,1,1
164205,170,2364,1905,302442,1,1
164016,170,2368,1908,302713,1,1
164253,170,2363,1904,302984,1,1
164158,170,2365,1905,303255,1,1
164111,170,2366,1906,303526,1,1
164300,170,2362,1903,303797,1,1
163968,170,2369,1909,304068,1,1
164063,170,2367,1907,304339,1,1
164205,170,2364,1905,304610,1,1
164205,170,2364,1905,304881,1,1
164348,170,2361,1902,305152,1,1
164348,170,2361,1902,305423,1,1
164443,170,2359,1901,305694,1,1
164300,170,2362,1903,305965,1,1
164443,170,2359,1901,306236,1,1
164585,170,2356,1898,306507,1,1
164490,170,2358,1900,306778,1,1
164395,170,2360,1901,307049,1,1
164490,170,2358,1900,307320,1,1
164537,170,2357,1899,307591,1,1
164490,170,2358,1900,307862,1,1
164680,170,2354,1896,308133,1,1
164632,170,2355,1897,308404,1,1
164727,170,2353,1896,308675,1,1
164632,170,2355,1897,308946,1,1
164727,170,2353,1896,309217,1,1
164727,170,2353,1896,309488,1,1
164822,170,2351,1894,309759,1,1
164775,170,2352,1895,310030,1,1
164822,170,2351,1894,310301,1,1
164917,170,2349,1892,310572,1,1
164870,170,2350,1893,310843,1,1
164917,240,2349,1892,311114,2,1
165012,240,2347,1891,311385,2,1
165060,240,2346,1890,311656,2,1
165155,240,2344,1888,311927,2,1
165107,240,2345,1889,312198,2,1
165107,240,2345,1889,312469,2,1
165297,240,2341,1886,312740,2,1
165297,240,2341,1886,313011,2,1
165440,240,2338,1884,313282,2,1
165345,240,2340,1885,313553,2,1
165535,240,2336,1882,313824,2,1
165820,240,2330,1877,314095,2,1
165630,240,2334,1880,314366,2,1
165677,240,2333,1880,314637,2,1
165820,240,2330,1877,314908,2,1
165867,240,2329,1876,315179,2,1
165962,240,2327,1875,315450,2,1
166105,240,2324,1872,315721,2,1
166105,240,2324,1872,315992,2,1
166105,240,2324,1872,316263,2,1
166058,240,2325,1873,316534,2,1
166058,240,2325,1873,316805,2,1
166105,240,2324,1872,317076,2,1
166343,240,2319,1868,317347,2,1
166248,240,2321,1870,317618,2,1
166391,240,2318,1867,317889,2,1
166438,240,2317,1867,318160,2,1
166676,240,2312,1863,318431,2,1
166676,240,2312,1863,318702,2,1
166581,240,2314,1864,318973,2,1
166771,240,2310,1861,319244,2,1
166676,240,2312,1863,319515,2,1
166867,240,2308,1859,319786,2,1
167057,240,2304,1856,320057,2,1
166819,240,2309,1860,320328,2,1
166771,240,2310,1861,320599,2,1
167248,240,2300,1853,320870,2,1
167248,240,2300,1853,321141,2,1
167248,240,2300,1853,321412,2,1
167248,240,2300,1853,321683,2,1
167486,240,2295,1849,321954,2,1
167534,240,2294,1848,322225,2,1
167391,240,2297,1851,322496,2,1
167582,240,2293,1847,322767,2,1
167725,240,2290,1845,323038,2,1
167820,240,2288,1843,323309,2,1
167868,240,2287,1843,323580,2,1
168011,240,2284,1840,323851,2,1
167916,240,2286,1842,324122,2,1
167963,240,2285,1841,324393,2,1
168250,240,2279,1836,324664,2,1
168345,240,2277,1834,324935,2,1
168345,240,2277,1834,325206,2,1
168632,240,2271,1830,325477,2,1
168489,240,2274,1832,325748,2,1
168584,240,2272,1830,326019,2,1
168728,240,2269,1828,326290,2,1
168728,240,2269,1828,326561,2,1
168919,240,2265,1825,326832,2,1
168967,240,2264,1824,327103,2,1
169063,240,2262,1822,327374,2,1
169158,240,2260,1821,327645,2,1
169206,240,2259,1820,327916,2,1
169398,240,2255,1817,328187,2,1
169541,240,2252,1814,328458,2,1
169589,240,2251,1813,328729,2,1
169733,240,2248,1811,329000,2,1
169781,240,2247,1810,329271,2,1
169733,240,2248,1811,329542,2,1
169877,240,2245,1809,329813,2,1
170213,240,2238,1803,330084,2,1
170165,240,2239,1804,330355,2,1
170309,240,2236,1801,330626,2,1
170405,240,2234,1800,330897,2,1
170645,240,2229,1796,331168,2,1
170501,240,2232,1798,331439,2,1
170789,240,2226,1793,331710,2,1
170789,240,2226,1793,331981,2,1
170981,240,2222,1790,332252,2,1
171029,240,2221,1789,332523,2,1
171270,240,2216,1785,332794,2,1
171462,240,2212,1782,333065,2,1
171559,240,2210,1780,333336,2,1
172041,240,2200,1772,333607,2,1
171703,240,2207,1778,333878,2,1
171848,240,2204,1776,334149,2,1
171993,240,2201,1773,334420,2,1
171993,240,2201,1773,334691,2,1
172041,240,2200,1772,334962,2,1
172330,240,2194,1768,335233,2,1
172427,240,2192,1766,335504,2,1
172524,240,2190,1764,335775,2,1
172668,240,2187,1762,336046,2,1
172813,240,2184,1760,336317,2,1
172813,240,2184,1760,336588,2,1
172668,240,2187,1762,336859,2,1
172959,240,2181,1757,337130,2,1
173152,240,2177,1754,337401,2,1
173055,240,2179,1755,337672,2,1
173443,240,2171,1749,337943,2,1
173491,240,2170,1748,338214,2,1
173588,240,2168,1747,338485,2,1
173685,240,2166,1745,338756,2,1
173928,240,2161,1741,339027,2,1
173928,240,2161,1741,339298,2,1
174122,240,2157,1738,339569,2,1
174170,240,2156,1737,339840,2,1
174365,240,2152,1734,340111,2,1
174462,240,2150,1732,340382,2,1
174267,240,2154,1735,340653,2,1
174705,240,2145,1728,340924,2,1
174802,240,2143,1726,341195,2,1
174851,240,2142,1726,341466,2,1
174997,240,2139,1723,341737,2,1
175046,240,2138,1722,342008,2,1
175289,240,2133,1718,342279,2,1
175046,240,2138,1722,342550,2,1
175533,240,2128,1714,342821,2,1
175631,240,2126,1713,343092,2,1
175729,240,2124,1711,343363,2,1
175875,240,2121,1709,343634,2,1
176071,240,2117,1706,343905,2,1
176217,240,2114,1703,344176,2,1
176071,240,2117,1706,344447,2,1
176315,240,2112,1701,344718,2,1
176413,240,2110,1700,344989,2,1
176609,240,2106,1697,345260,2,1
176658,240,2105,1696,345531,2,1
176952,240,2099,1691,345802,2,1
177050,240,2097,1689,346073,2,1
177099,240,2096,1689,346344,2,1
177247,240,2093,1686,346615,2,1
177247,240,2093,1686,346886,2,1
177394,240,2090,1684,347157,2,1
177640,240,2085,1680,347428,2,1
177837,240,2081,1676,347699,2,1
177788,240,2082,1677,347970,2,1
177935,240,2079,1675,348241,2,1
177935,240,2079,1675,348512,2,1
178231,240,2073,1670,348783,2,1
178379,240,2070,1668,349054,2,1
178428,240,2069,1667,349325,2,1
178478,240,2068,1666,349596,2,1
178675,240,2064,1663,349867,2,1
178873,240,2060,1660,350138,2,1
178873,240,2060,1660,350409,2,1
179022,240,2057,1657,350680,2,1
179220,240,2053,1654,350951,2,1
179418,240,2049,1651,351222,2,1
179517,240,2047,1649,351493,2,1
179567,240,2046,1648,351764,2,1
179765,240,2042,1645,352035,2,1
179765,240,2042,1645,352306,2,1
180113,240,2035,1639,352577,2,1
180212,240,2033,1638,352848,2,1
180312,240,2031,1636,353119,2,1
180461,240,2028,1634,353390,2,1
180611,240,2025,1631,353661,2,1
180561,240,2026,1632,353932,2,1
181010,240,2017,1625,354203,2,1
181010,240,2017,1625,354474,2,1
181060,240,2016,1624,354745,2,1
181360,240,2010,1619,355016,2,1
181560,240,2006,1616,355287,2,1
181610,240,2005,1615,355558,2,1
181660,240,2004,1614,355829,2,1
181860,240,2000,1611,356100,2,1
182061,240,1996,1608,356371,2,1
182161,240,1994,1606,356642,2,1
182211,240,1993,1606,356913,2,1
182412,240,1989,1602,357184,2,1
182513,240,1987,1601,357455,2,1
182815,240,1981,1596,357726,2,1
182815,240,1981,1596,357997,2,1
182865,240,1980,1595,358268,2,1
183117,240,1975,1591,358539,2,1
183319,240,1971,1588,358810,2,1
183319,240,1971,1588,359081,2,1
183623,240,1965,1583,359352,2,1
183623,240,1965,1583,359623,2,1
183623,240,1965,1583,359894,2,1
183774,240,1962,1581,360165,2,1
183926,240,1959,1578,360436,2,1
184180,240,1954,1574,360707,2,1
184281,240,1952,1573,360978,2,1
184332,240,1951,1572,361249,2,1
184535,240,1947,1569,361520,2,1
184586,240,1946,1568,361791,2,1
184840,240,1941,1564,362062,2,1
184993,240,1938,1561,362333,2,1
185044,240,1937,1560,362604,2,1
185248,240,1933,1557,362875,2,1
185299,240,1932,1556,363146,2,1
185503,240,1928,1553,363417,2,1
185708,240,1924,1550,363688,2,1
185708,240,1924,1550,363959,2,1
186015,240,1918,1545,364230,2,1
186169,240,1915,1543,364501,2,1
186220,240,1914,1542,364772,2,1
186477,240,1909,1538,365043,2,1
186579,240,1907,1536,365314,2,1
186631,240,1906,1535,365585,2,1
186785,240,1903,1533,365856,2,1
186836,240,1902,1532,366127,2,1
186991,240,1899,1530,366398,2,1
187300,240,1893,1525,366669,2,1
187352,240,1892,1524,366940,2,1
187507,240,1889,1522,367211,2,1
187817,240,1883,1517,367482,2,1
188076,240,1878,1513,367753,2,1
188024,240,1879,1514,368024,2,1
188128,240,1877,1512,368295,2,1
188387,240,1872,1508,368566,2,1
188543,240,1869,1506,368837,2,1
188543,240,1869,1506,369108,2,1
188647,240,1867,1504,369379,2,1
188908,240,1862,1500,369650,2,1
189273,240,1855,1494,369921,2,1
189116,240,1858,1497,370192,2,1
189116,240,1858,1497,370463,2,1
189325,240,1854,1494,370734,2,1
189482,240,1851,1491,371005,2,1
189848,240,1844,1486,371276,2,1
189901,240,1843,1485,371547,2,1
189953,240,1842,1484,371818,2,1
190110,240,1839,1481,372089,2,1
190268,240,1836,1479,372360,2,1
190531,240,1831,1475,372631,2,1
190583,240,1830,1474,372902,2,1
190741,240,1827,1472,373173,2,1
190794,240,1826,1471,373444,2,1
191005,240,1822,1468,373715,2,1
191216,240,1818,1465,373986,2,1
191375,240,1815,1462,374257,2,1
191428,240,1814,1461,374528,2,1
191534,240,1812,1460,374799,2,1
191587,240,1811,1459,375070,2,1
191746,240,1808,1456,375341,2,1
191958,240,1804,1453,375612,2,1
192117,240,1801,1451,375883,2,1
192224,240,1799,1449,376154,2,1
192330,240,1797,1448,376425,2,1
192757,240,1789,1441,376696,2,1
192490,240,1794,1445,376967,2,1
193077,240,1783,1436,377238,2,1
193077,240,1783,1436,377509,2,1
193238,240,1780,1434,377780,2,1
193399,240,1777,1432,378051,2,1
193292,240,1779,1433,378322,2,1
193560,240,1774,1429,378593,2,1
193560,240,1774,1429,378864,2,1
193882,240,1768,1424,379135,2,1
193775,240,1770,1426,379406,2,1
194205,240,1762,1419,379677,2,1
194097,240,1764,1421,379948,2,1
194421,240,1758,1416,380219,2,1
194475,240,1757,1415,380490,2,1
194691,240,1753,1412,380761,2,1
194854,240,1750,1410,381032,2,1
194745,240,1752,1411,381303,2,1
195070,240,1746,1407,381574,2,1
195233,240,1743,1404,381845,2,1
195450,240,1739,1401,382116,2,1
195450,240,1739,1401,382387,2,1
195723,240,1734,1397,382658,2,1
195995,240,1729,1393,382929,2,1
195995,240,1729,1393,383200,2,1
196105,240,1727,1391,383471,2,1
196269,240,1724,1389,383742,2,1
196487,240,1720,1386,384013,2,1
196487,240,1720,1386,384284,2,1
196707,240,1716,1382,384555,2,1
196707,240,1716,1382,384826,2,1
197036,240,1710,1378,385097,2,1
197422,240,1703,1372,385368,2,1
197201,240,1707,1375,385639,2,1
197532,240,1701,1370,385910,2,1
197753,240,1697,1367,386181,2,1
197975,240,1693,1364,386452,2,1
198141,240,1690,1361,386723,2,1
198085,240,1691,1362,386994,2,1
198363,240,1686,1358,387265,2,1
198418,240,1685,1357,387536,2,1
198585,240,1682,1355,387807,2,1
198641,240,1681,1354,388078,2,1
198696,240,1680,1353,388349,2,1
199143,240,1672,1347,388620,2,1
199478,240,1666,1342,388891,2,1
199310,240,1669,1344,389162,2,1
199422,240,1667,1343,389433,2,1
199534,240,1665,1341,389704,2,1
199815,240,1660,1337,389975,2,1
199927,240,1658,1336,390246,2,1
199927,240,1658,1336,390517,2,1
200208,240,1653,1332,390788,2,1
200434,240,1649,1328,391059,2,1
200603,240,1646,1326,391330,2,1
200547,240,1647,1327,391601,2,1
200886,240,1641,1322,391872,2,1
200943,240,1640,1321,392143,2,1
201056,240,1638,1320,392414,2,1
201056,240,1638,1320,392685,2,1
201340,240,1633,1315,392956,2,1
201340,240,1633,1315,393227,2,1
201795,240,1625,1309,393498,2,1
201966,240,1622,1307,393769,2,1
202023,240,1621,1306,394040,2,1
202195,240,1618,1303,394311,2,1
202195,240,1618,1303,394582,2,1
202367,240,1615,1301,394853,2,1
202481,240,1613,1299,395124,2,1
202653,240,1610,1297,395395,2,1
202883,240,1606,1294,395666,2,1
202941,240,1605,1293,395937,2,1
203171,240,1601,1290,396208,2,1
203113,240,1602,1290,396479,2,1
203229,240,1600,1289,396750,2,1
203633,240,1593,1283,397021,2,1
203807,240,1590,1281,397292,2,1
203923,240,1588,1279,397563,2,1
204097,240,1585,1277,397834,2,1
204039,240,1586,1278,398105,2,1
204446,240,1579,1272,398376,2,1
204446,240,1579,1272,398647,2,1
204563,240,1577,1270,398918,2,1
204563,240,1577,1270,399189,2,1
204854,240,1572,1266,399460,2,1
205030,240,1569,1264,399731,2,1
205089,240,1568,1263,400002,2,1
205323,240,1564,1260,400273,2,1
205382,240,1563,1259,400544,2,1
205558,240,1560,1257,400815,2,1
205793,240,1556,1253,401086,2,1
205911,240,1554,1252,401357,2,1
206088,240,1551,1249,401628,2,1
206206,240,1549,1248,401899,2,1
206502,240,1544,1244,402170,2,1
206502,240,1544,1244,402441,2,1
206502,240,1544,1244,402712,2,1
206680,240,1541,1241,402983,2,1
207037,240,1535,1236,403254,2,1
207037,240,1535,1236,403525,2,1
207156,240,1533,1235,403796,2,1
207514,240,1527,1230,404067,2,1
207514,240,1527,1230,404338,2,1
207694,240,1524,1228,404609,2,1
207814,240,1522,1226,404880,2,1
208054,240,1518,1223,405151,2,1
208114,240,1517,1222,405422,2,1
208114,240,1517,1222,405693,2,1
208414,240,1512,1218,405964,2,1
208535,240,1510,1216,406235,2,1
208777,240,1506,1213,406506,2,1
208777,240,1506,1213,406777,2,1
208837,240,1505,1212,407048,2,1
208958,240,1503,1211,407319,2,1
209261,240,1498,1207,407590,2,1
209383,240,1496,1205,407861,2,1
209504,240,1494,1203,408132,2,1
209504,240,1494,1203,408403,2,1
209809,240,1489,1199,408674,2,1
209992,240,1486,1197,408945,2,1
210114,240,1484,1195,409216,2,1
210236,240,1482,1194,409487,2,1
210359,240,1480,1192,409758,2,1
210420,240,1479,1191,410029,2,1
210604,240,1476,1189,410300,2,1
210727,240,1474,1187,410571,2,1
210850,240,1472,1186,410842,2,1
211097,240,1468,1183,411113,2,1
211282,240,1465,1180,411384,2,1
211220,240,1466,1181,411655,2,1
211282,240,1465,1180,411926,2,1
211591,240,1460,1176,412197,2,1
211653,240,1459,1175,412468,2,1
211653,240,1459,1175,412739,2,1
211964,240,1454,1171,413010,2,1
211964,240,1454,1171,413281,2,1
212151,240,1451,1169,413552,2,1
212213,240,1450,1168,413823,2,1
212213,240,1450,1168,414094,2,1
212400,240,1447,1166,414365,2,1
212587,240,1444,1163,414636,2,1
212775,240,1441,1161,414907,2,1
212963,240,1438,1158,415178,2,1
213152,240,1435,1156,415449,2,1
213089,240,1436,1157,415720,2,1
213215,240,1434,1155,415991,2,1
213278,240,1433,1154,416262,2,1
213403,240,1431,1153,416533,2,1
213656,240,1427,1149,416804,2,1
213719,240,1426,1149,417075,2,1
213909,240,1423,1146,417346,2,1
214162,240,1419,1143,417617,2,1
213782,240,1425,1148,417888,2,1
214289,240,1417,1141,418159,2,1
214416,240,1415,1140,418430,2,1
214416,240,1415,1140,418701,2,1
214735,240,1410,1136,418972,2,1
214671,240,1411,1137,419243,2,1
214990,240,1406,1133,419514,2,1
215054,240,1405,1132,419785,2,1
214990,240,1406,1133,420056,2,1
215118,240,1404,1131,420327,2,1
215567,240,1397,1125,420598,2,1
215825,240,1393,1122,420869,2,1
215760,240,1394,1123,421140,2,1
215889,240,1392,1121,421411,2,1
215889,240,1392,1121,421682,2,1
216018,240,1390,1120,421953,2,1
216212,240,1387,1117,422224,2,1
216536,240,1382,1113,422495,2,1
216471,240,1383,1114,422766,2,1
216536,240,1382,1113,423037,2,1
216666,240,1380,1112,423308,2,1
216861,240,1377,1109,423579,2,1
217122,240,1373,1106,423850,2,1
217057,240,1374,1107,424121,2,1
217187,240,1372,1105,424392,2,1
217514,240,1367,1101,424663,2,1
217514,240,1367,1101,424934,2,1
217645,240,1365,1100,425205,2,1
217711,240,1364,1099,425476,2,1
217711,240,1364,1099,425747,2,1
218040,240,1359,1095,426018,2,1
218237,240,1356,1092,426289,2,1
217974,240,1360,1095,426560,2,1
218303,240,1355,1091,426831,2,1
218700,240,1349,1087,427102,2,1
218833,240,1347,1085,427373,2,1
218833,240,1347,1085,427644,2,1
219165,240,1342,1081,427915,2,1
219165,240,1342,1081,428186,2,1
219365,240,1339,1079,428457,2,1
219298,240,1340,1079,428728,2,1
219432,240,1338,1078,428999,2,1
219632,240,1335,1075,429270,2,1
219766,240,1333,1074,429541,2,1
220370,240,1324,1066,429812,2,1
220303,240,1325,1067,430083,2,1
220101,240,1328,1070,430354,2,1
220168,240,1327,1069,430625,2,1
220572,240,1321,1064,430896,2,1
220572,240,1321,1064,431167,2,1
220708,240,1319,1062,431438,2,1
221250,240,1311,1056,431709,2,1
221046,240,1314,1058,431980,2,1
220978,240,1315,1059,432251,2,1
221318,240,1310,1055,432522,2,1
221386,240,1309,1054,432793,2,1
221590,240,1306,1052,433064,2,1
221658,240,1305,1051,433335,2,1
221863,240,1302,1049,433606,2,1
221590,240,1306,1052,433877,2,1
222068,240,1299,1046,434148,2,1
222068,240,1299,1046,434419,2,1
222343,240,1295,1043,434690,2,1
222549,240,1292,1041,434961,2,1
222618,240,1291,1040,435232,2,1
222687,240,1290,1039,435503,2,1
222825,240,1288,1037,435774,2,1
222756,240,1289,1038,436045,2,1
222549,240,1292,1041,436316,2,1
223101,240,1284,1034,436587,2,1
223309,240,1281,1032,436858,2,1
223379,240,1280,1031,437129,2,1
223657,240,1276,1028,437400,2,1
223726,240,1275,1027,437671,2,1
223587,240,1277,1029,437942,2,1
223936,240,1272,1025,438213,2,1
224145,240,1269,1022,438484,2,1
224145,240,1269,1022,438755,2,1
224496,240,1264,1018,439026,2,1
224707,240,1261,1016,439297,2,1
224707,240,1261,1016,439568,2,1
224777,240,1260,1015,439839,2,1
224918,240,1258,1013,440110,2,1
224848,240,1259,1014,440381,2,1
225059,240,1256,1012,440652,2,1
225342,240,1252,1008,440923,2,1
225484,240,1250,1007,441194,2,1
225626,240,1248,1005,441465,2,1
225697,240,1247,1004,441736,2,1
226124,240,1241,1000,442007,2,1
225982,240,1243,1001,442278,2,1
226124,240,1241,1000,442549,2,1
226196,240,1240,999,442820,2,1
226339,240,1238,997,443091,2,1
226410,240,1237,996,443362,2,1
226482,240,1236,996,443633,2,1
226697,240,1233,993,443904,2,1
226985,240,1229,990,444175,2,1
226985,240,1229,990,444446,2,1
227057,240,1228,989,444717,2,1
227202,240,1226,987,444988,2,1
227346,240,1224,986,445259,2,1
227418,240,1223,985,445530,2,1
227346,240,1224,986,445801,2,1
227781,240,1218,981,446072,2,1
228072,240,1214,978,446343,2,1
228364,240,1210,975,446614,2,1
228072,240,1214,978,446885,2,1
228437,240,1209,974,447156,2,1
228510,240,1208,973,447427,2,1
228510,240,1208,973,447698,2,1
228877,240,1203,969,447969,2,1
228877,240,1203,969,448240,2,1
229024,240,1201,967,448511,2,1
229245,240,1198,965,448782,2,1
229172,240,1199,966,449053,2,1
229393,240,1196,963,449324,2,1
229393,240,1196,963,449595,2,1
229912,240,1189,958,449866,2,1
229763,240,1191,959,450137,2,1
229986,240,1188,957,450408,2,1
230061,240,1187,956,450679,2,1
230061,240,1187,956,450950,2,1
230210,240,1185,954,451221,2,1
230434,240,1182,952,451492,2,1
230508,240,1181,951,451763,2,1
230508,240,1181,951,452034,2,1
230808,240,1177,948,452305,2,1
230808,240,1177,948,452576,2,1
230883,240,1176,947,452847,2,1
231335,240,1170,942,453118,2,1
231259,240,1171,943,453389,2,1
231486,240,1168,941,453660,2,1
231410,240,1169,942,453931,2,1
231410,240,1169,942,454202,2,1
231788,240,1164,938,454473,2,1
231864,240,1163,937,454744,2,1
231788,240,1164,938,455015,2,1
232016,240,1161,935,455286,2,1
232321,240,1157,932,455557,2,1
232321,240,1157,932,455828,2,1
232473,240,1155,930,456099,2,1
232321,240,1157,932,456370,2,1
232626,240,1153,929,456641,2,1
232856,240,1150,926,456912,2,1
232856,240,1150,926,457183,2,1
232856,240,1150,926,457454,2,1
232856,240,1150,926,457725,2,1
233318,240,1144,921,457996,2,1
233472,240,1142,920,458267,2,1
233549,240,1141,919,458538,2,1
233549,240,1141,919,458809,2,1
233626,240,1140,918,459080,2,1
233781,240,1138,917,459351,2,1
233704,240,1139,917,459622,2,1
233859,240,1137,916,459893,2,1
