Temperature,Target_Temperature,ADC_Value,Voltage,Time,FSM_State_Index,Heater_Currently_On
41987,100,4013,3233,36481,2,1
42292,100,4012,3233,36743,2,1
41987,100,4013,3233,37005,2,1
41369,100,4015,3235,37267,2,1
41987,100,4013,3233,37529,2,1
41679,100,4014,3234,37791,2,1
41987,100,4013,3233,38053,2,1
41987,100,4013,3233,38315,2,1
41679,100,4014,3234,38577,2,1
41369,100,4015,3235,38839,2,1
41987,100,4013,3233,39101,2,1
42594,100,4011,3232,39363,2,1
42594,100,4011,3232,39625,2,1
44344,100,4005,3227,39887,2,1
41369,100,4015,3235,40149,2,1
41679,100,4014,3234,40411,2,1
41679,100,4014,3234,40673,2,1
41987,100,4013,3233,40935,2,1
42594,100,4011,3232,41197,2,1
41679,100,4014,3234,41459,2,1
44344,100,4005,3227,41721,2,1
41987,100,4013,3233,41983,2,1
41987,100,4013,3233,42245,2,1
41369,100,4015,3235,42507,2,1
41987,100,4013,3233,42769,2,1
41679,100,4014,3234,43031,2,1
41679,100,4014,3234,43293,2,1
43481,100,4008,3229,43555,2,1
42594,100,4011,3232,43817,2,1
41987,100,4013,3233,44079,2,1
42292,100,4012,3233,44341,2,1
41987,100,4013,3233,44603,2,1
40737,100,4017,3237,44865,2,1
41679,100,4014,3234,45127,2,1
42594,100,4011,3232,45389,2,1
42292,100,4012,3233,45651,2,1
42594,100,4011,3232,45913,2,1
41987,100,4013,3233,46175,2,1
41679,100,4014,3234,46437,2,1
41679,100,4014,3234,46699,2,1
41987,100,4013,3233,46961,2,1
42594,100,4011,3232,47223,2,1
41679,100,4014,3234,47485,2,1
41987,100,4013,3233,47747,2,1
41679,100,4014,3234,48009,2,1
41679,100,4014,3234,48271,2,1
42594,100,4011,3232,48533,2,1
42292,100,4012,3233,48795,2,1
41054,100,4016,3236,49057,2,1
42292,100,4012,3233,49319,2,1
41679,100,4014,3234,49581,2,1
42292,100,4012,3233,49843,2,1
41679,100,4014,3234,50105,2,1
41987,100,4013,3233,50367,2,1
42892,100,4010,3231,50629,2,1
41679,100,4014,3234,50891,2,1
40737,100,4017,3237,51153,2,1
42594,100,4011,3232,51415,2,1
41987,100,4013,3233,51677,2,1
40092,100,4019,3238,51939,2,1
42594,100,4011,3232,52201,2,1
41987,100,4013,3233,52463,2,1
42292,100,4012,3233,52725,2,1
40737,100,4017,3237,52987,2,1
42594,100,4011,3232,53249,2,1
42292,100,4012,3233,53511,2,1
43188,100,4009,3230,53773,2,1
41987,100,4013,3233,54035,2,1
41679,100,4014,3234,54297,2,1
42892,100,4010,3231,54559,2,1
41679,100,4014,3234,54821,2,1
42594,100,4011,3232,55083,2,1
41369,100,4015,3235,55345,2,1
45184,100,4002,3225,55607,2,1
40737,100,4017,3237,55869,2,1
41679,100,4014,3234,56131,2,1
41369,100,4015,3235,56393,2,1
41054,100,4016,3236,56655,2,1
42292,100,4012,3233,56917,2,1
42594,100,4011,3232,57179,2,1
43188,100,4009,3230,57441,2,1
42292,100,4012,3233,57703,2,1
41054,100,4016,3236,57965,2,1
40416,100,4018,3237,58227,2,1
41054,100,4016,3236,58489,2,1
36640,100,4029,3246,58751,2,1
41679,100,4014,3234,59013,2,1
42292,100,4012,3233,59275,2,1
41679,100,4014,3234,59537,2,1
42292,100,4012,3233,59799,2,1
41369,100,4015,3235,60061,2,1
42594,100,4011,3232,60323,2,1
42594,100,4011,3232,60585,2,1
41987,100,4013,3233,60847,2,1
42292,100,4012,3233,61109,2,1
42594,100,4011,3232,61371,2,1
41679,100,4014,3234,61633,2,1
37719,100,4026,3244,61895,2,1
41679,100,4014,3234,62157,2,1
41369,100,4015,3235,62419,2,1
41369,100,4015,3235,62681,2,1
42594,100,4011,3232,62943,2,1
42292,100,4012,3233,63205,2,1
42892,100,4010,3231,63467,2,1
42292,100,4012,3233,63729,2,1
42892,100,4010,3231,63991,2,1
41679,100,4014,3234,64253,2,1
41987,100,4013,3233,64515,2,1
41987,100,4013,3233,64777,2,1
42594,100,4011,3232,65039,2,1
41987,100,4013,3233,65301,2,1
41369,100,4015,3235,65563,2,1
41987,100,4013,3233,65825,2,1
42292,100,4012,3233,66087,2,1
40416,100,4018,3237,66349,2,1
41679,100,4014,3234,66611,2,1
42292,100,4012,3233,66873,2,1
42292,100,4012,3233,67135,2,1
43188,100,4009,3230,67397,2,1
41987,100,4013,3233,67659,2,1
41987,100,4013,3233,67921,2,1
42292,100,4012,3233,68183,2,1
42292,100,4012,3233,68445,2,1
41369,100,4015,3235,68707,2,1
41987,100,4013,3233,68969,2,1
41987,100,4013,3233,69231,2,1
41369,100,4015,3235,69493,2,1
41679,100,4014,3234,69755,2,1
42594,100,4011,3232,70017,2,1
41679,100,4014,3234,70279,2,1
41369,100,4015,3235,70541,2,1
42292,100,4012,3233,70803,2,1
42292,100,4012,3233,71065,2,1
41679,100,4014,3234,71327,2,1
41679,100,4014,3234,71589,2,1
41987,100,4013,3233,71851,2,1
42594,100,4011,3232,72113,2,1
41369,100,4015,3235,72375,2,1
41987,100,4013,3233,72637,2,1
41369,100,4015,3235,72899,2,1
41987,100,4013,3233,73161,2,1
41679,100,4014,3234,73423,2,1
41679,100,4014,3234,73685,2,1
42594,100,4011,3232,73947,2,1
41987,100,4013,3233,74209,2,1
41679,100,4014,3234,74471,2,1
41679,100,4014,3234,74733,2,1
41987,100,4013,3233,74995,2,1
39764,100,4020,3239,75257,2,1
42292,100,4012,3233,75519,2,1
42892,100,4010,3231,75781,2,1
34749,100,4034,3250,76043,2,1
41987,100,4013,3233,76305,2,1
42892,100,4010,3231,76567,2,1
41987,100,4013,3233,76829,2,1
41987,100,4013,3233,77091,2,1
41987,100,4013,3233,77353,2,1
41987,100,4013,3233,77615,2,1
41369,100,4015,3235,77877,2,1
41679,100,4014,3234,78139,2,1
41987,100,4013,3233,78401,2,1
41987,100,4013,3233,78663,2,1
41679,100,4014,3234,78925,2,1
42292,100,4012,3233,79187,2,1
41679,100,4014,3234,79449,2,1
41369,100,4015,3235,79711,2,1
41679,100,4014,3234,79973,2,1
42292,100,4012,3233,80235,2,1
41679,100,4014,3234,80497,2,1
41987,100,4013,3233,80759,2,1
42594,100,4011,3232,81021,2,1
42594,100,4011,3232,81283,2,1
41987,100,4013,3233,81545,2,1
41679,100,4014,3234,81807,2,1
41987,100,4013,3233,82069,2,1
41987,100,4013,3233,82331,2,1
42292,100,4012,3233,82593,2,1
42292,100,4012,3233,82855,2,1
41987,100,4013,3233,83117,2,1
41369,100,4015,3235,83379,2,1
35137,100,4033,3250,83641,2,1
41987,100,4013,3233,83903,2,1
41369,100,4015,3235,84165,2,1
43188,100,4009,3230,84427,2,1
42594,100,4011,3232,84689,2,1
41987,100,4013,3233,84951,2,1
41987,100,4013,3233,85213,2,1
41987,100,4013,3233,85475,2,1
41987,100,4013,3233,85737,2,1
42892,100,4010,3231,85999,2,1
41679,100,4014,3234,86261,2,1
41679,100,4014,3234,86523,2,1
42594,100,4011,3232,86785,2,1
41369,100,4015,3235,87047,2,1
41987,100,4013,3233,87309,2,1
42292,100,4012,3233,87571,2,1
41679,100,4014,3234,87833,2,1
41369,100,4015,3235,88095,2,1
41987,100,4013,3233,88357,2,1
42292,100,4012,3233,88619,2,1
41987,100,4013,3233,88881,2,1
41369,100,4015,3235,89143,2,1
41679,100,4014,3234,89405,2,1
41369,100,4015,3235,89667,2,1
39098,100,4022,3241,89929,2,1
41679,100,4014,3234,90191,2,1
42292,100,4012,3233,90453,2,1
41987,100,4013,3233,90715,2,1
41987,100,4013,3233,90977,2,1
41679,100,4014,3234,91239,2,1
41679,100,4014,3234,91501,2,1
42594,100,4011,3232,91763,2,1
42594,100,4011,3232,92025,2,1
41679,100,4014,3234,92287,2,1
41987,100,4013,3233,92549,2,1
41369,100,4015,3235,92811,2,1
41369,100,4015,3235,93073,2,1
42892,100,4010,3231,93335,2,1
41987,100,4013,3233,93597,2,1
42292,100,4012,3233,93859,2,1
41054,100,4016,3236,94121,2,1
42292,100,4012,3233,94383,2,1
42594,100,4011,3232,94645,2,1
41679,100,4014,3234,94907,2,1
41679,100,4014,3234,95169,2,1
43188,100,4009,3230,95431,2,1
42292,100,4012,3233,95693,2,1
41369,100,4015,3235,95955,2,1
41987,100,4013,3233,96217,2,1
41054,100,4016,3236,96479,2,1
41679,100,4014,3234,96741,2,1
41987,100,4013,3233,97003,2,1
42594,100,4011,3232,97265,2,1
42892,100,4010,3231,97527,2,1
42292,100,4012,3233,97789,2,1
41054,100,4016,3236,98051,2,1
41679,100,4014,3234,98313,2,1
41369,100,4015,3235,98575,2,1
43188,100,4009,3230,98837,2,1
41987,100,4013,3233,99099,2,1
42594,100,4011,3232,99361,2,1
41679,100,4014,3234,99623,2,1
42292,100,4012,3233,99885,2,1
41987,100,4013,3233,100147,2,1
41987,100,4013,3233,100409,2,1
41679,100,4014,3234,100671,2,1
42292,100,4012,3233,100933,2,1
43188,100,4009,3230,101195,2,1
41987,100,4013,3233,101457,2,1
42292,100,4012,3233,101719,2,1
42292,100,4012,3233,101981,2,1
41987,100,4013,3233,102243,2,1
42594,100,4011,3232,102505,2,1
41679,100,4014,3234,102767,2,1
40092,100,4019,3238,103029,2,1
41987,100,4013,3233,103291,2,1
41369,100,4015,3235,103553,2,1
42292,100,4012,3233,103815,2,1
41054,100,4016,3236,104077,2,1
41679,100,4014,3234,104339,2,1
42594,100,4011,3232,104601,2,1
41369,100,4015,3235,104863,2,1
41679,100,4014,3234,105125,2,1
41369,100,4015,3235,105387,2,1
42594,100,4011,3232,105649,2,1
42892,100,4010,3231,105911,2,1
41987,100,4013,3233,106173,2,1
41054,100,4016,3236,106435,2,1
41369,100,4015,3235,106697,2,1
41987,100,4013,3233,106959,2,1
41679,100,4014,3234,107221,2,1
41679,100,4014,3234,107483,2,1
41679,100,4014,3234,107745,2,1
41987,100,4013,3233,108007,2,1
42892,100,4010,3231,108269,2,1
43481,100,4008,3229,108531,2,1
41679,100,4014,3234,108793,2,1
40737,100,4017,3237,109055,2,1
41679,100,4014,3234,109317,2,1
41987,100,4013,3233,109579,2,1
41987,100,4013,3233,109841,2,1
41679,100,4014,3234,110103,2,1
41987,100,4013,3233,110365,2,1
41987,100,4013,3233,110627,2,1
41679,100,4014,3234,110889,2,1
41987,100,4013,3233,111151,2,1
41369,100,4015,3235,111413,2,1
41987,100,4013,3233,111675,2,1
43188,100,4009,3230,111937,2,1
42594,100,4011,3232,112199,2,1
41679,100,4014,3234,112461,2,1
41679,100,4014,3234,112723,2,1
41987,100,4013,3233,112985,2,1
42292,100,4012,3233,113247,2,1
40737,100,4017,3237,113509,2,1
41679,100,4014,3234,113771,2,1
41679,100,4014,3234,114033,2,1
43188,100,4009,3230,114295,2,1
43188,100,4009,3230,114557,2,1
41987,100,4013,3233,114819,2,1
41679,100,4014,3234,115081,2,1
41369,100,4015,3235,115343,2,1
41987,100,4013,3233,115605,2,1
42892,100,4010,3231,115867,2,1
41987,100,4013,3233,116129,2,1
42292,100,4012,3233,116391,2,1
41987,100,4013,3233,116653,2,1
41987,100,4013,3233,116915,2,1
41369,100,4015,3235,117177,2,1
41679,100,4014,3234,117439,2,1
42292,100,4012,3233,117701,2,1
41987,100,4013,3233,117963,2,1
41987,100,4013,3233,118225,2,1
42292,100,4012,3233,118487,2,1
41987,100,4013,3233,118749,2,1
41369,100,4015,3235,119011,2,1
41987,100,4013,3233,119273,2,1
42292,100,4012,3233,119535,2,1
42292,100,4012,3233,119797,2,1
41679,100,4014,3234,120059,2,1
41679,100,4014,3234,120321,2,1
41987,100,4013,3233,120583,2,1
41369,100,4015,3235,120845,2,1
41054,100,4016,3236,121107,2,1
34749,100,4034,3250,121369,2,1
41679,100,4014,3234,121631,2,1
42292,100,4012,3233,121893,2,1
41679,100,4014,3234,122155,2,1
41679,100,4014,3234,122417,2,1
42892,100,4010,3231,122679,2,1
41987,100,4013,3233,122941,2,1
41987,100,4013,3233,123203,2,1
40416,100,4018,3237,123465,2,1
41369,100,4015,3235,123727,2,1
41054,100,4016,3236,123989,2,1
41369,100,4015,3235,124251,2,1
41679,100,4014,3234,124513,2,1
42292,100,4012,3233,124775,2,1
42292,100,4012,3233,125037,2,1
41369,100,4015,3235,125299,2,1
41987,100,4013,3233,125561,2,1
41987,100,4013,3233,125823,2,1
42594,100,4011,3232,126085,2,1
41987,100,4013,3233,126347,2,1
42292,100,4012,3233,126609,2,1
42292,100,4012,3233,126871,2,1
41987,100,4013,3233,127133,2,1
42594,100,4011,3232,127395,2,1
41369,100,4015,3235,127657,2,1
40737,100,4017,3237,127919,2,1
41679,100,4014,3234,128181,2,1
41369,100,4015,3235,128443,2,1
40737,100,4017,3237,128705,2,1
42292,100,4012,3233,128967,2,1
41987,100,4013,3233,129229,2,1
42292,100,4012,3233,129491,2,1
41679,100,4014,3234,129753,2,1
42594,100,4011,3232,130015,2,1
38759,100,4023,3241,130277,2,1
41987,100,4013,3233,130539,2,1
42292,100,4012,3233,130801,2,1
42594,100,4011,3232,131063,2,1
41679,100,4014,3234,131325,2,1
41679,100,4014,3234,131587,2,1
41987,100,4013,3233,131849,2,1
41987,100,4013,3233,132111,2,1
42892,100,4010,3231,132373,2,1
41987,100,4013,3233,132635,2,1
42292,100,4012,3233,132897,2,1
41679,100,4014,3234,133159,2,1
40092,100,4019,3238,133421,2,1
40737,100,4017,3237,133683,2,1
41987,100,4013,3233,133945,2,1
41679,100,4014,3234,134207,2,1
42292,100,4012,3233,134469,2,1
41679,100,4014,3234,134731,2,1
41054,100,4016,3236,134993,2,1
42892,100,4010,3231,135255,2,1
42892,100,4010,3231,135517,2,1
41987,100,4013,3233,135779,2,1
42892,100,4010,3231,136041,2,1
41679,100,4014,3234,136303,2,1
42292,100,4012,3233,136565,2,1
41987,100,4013,3233,136827,2,1
41987,100,4013,3233,137089,2,1
42892,100,4010,3231,137351,2,1
41679,100,4014,3234,137613,2,1
41679,100,4014,3234,137875,2,1
42594,100,4011,3232,138137,2,1
41679,100,4014,3234,138399,2,1
41987,100,4013,3233,138661,2,1
43188,100,4009,3230,138923,2,1
41054,100,4016,3236,139185,2,1
42892,100,4010,3231,139447,2,1
41369,100,4015,3235,139709,2,1
41054,100,4016,3236,139971,2,1
42892,100,4010,3231,140233,2,1
42594,100,4011,3232,140495,2,1
43481,100,4008,3229,140757,2,1
40737,100,4017,3237,141019,2,1
43188,100,4009,3230,141281,2,1
42292,100,4012,3233,141543,2,1
42594,100,4011,3232,141805,2,1
41679,100,4014,3234,142067,2,1
42292,100,4012,3233,142329,2,1
42292,100,4012,3233,142591,2,1
41679,100,4014,3234,142853,2,1
42594,100,4011,3232,143115,2,1
41987,100,4013,3233,143377,2,1
41679,100,4014,3234,143639,2,1
41987,100,4013,3233,143901,2,1
41987,100,4013,3233,144163,2,1
42594,100,4011,3232,144425,2,1
42292,100,4012,3233,144687,2,1
43188,100,4009,3230,144949,2,1
41987,100,4013,3233,145211,2,1
41987,100,4013,3233,145473,2,1
41987,100,4013,3233,145735,2,1
41679,100,4014,3234,145997,2,1
41054,100,4016,3236,146259,2,1
41987,100,4013,3233,146521,2,1
41369,100,4015,3235,146783,2,1
43188,100,4009,3230,147045,2,1
42892,100,4010,3231,147307,2,1
41679,100,4014,3234,147569,2,1
41987,100,4013,3233,147831,2,1
42292,100,4012,3233,148093,2,1
41369,100,4015,3235,148355,2,1
41987,100,4013,3233,148617,2,1
42292,100,4012,3233,148879,2,1
41987,100,4013,3233,149141,2,1
41369,100,4015,3235,149403,2,1
41987,100,4013,3233,149665,2,1
41369,100,4015,3235,149927,2,1
42292,100,4012,3233,150189,2,1
42892,100,4010,3231,150451,2,1
41369,100,4015,3235,150713,2,1
41987,100,4013,3233,150975,2,1
42292,100,4012,3233,151237,2,1
41987,100,4013,3233,151499,2,1
41679,100,4014,3234,151761,2,1
41987,100,4013,3233,152023,2,1
42892,100,4010,3231,152285,2,1
42594,100,4011,3232,152547,2,1
41679,100,4014,3234,152809,2,1
42594,100,4011,3232,153071,2,1
41987,100,4013,3233,153333,2,1
41987,100,4013,3233,153595,2,1
41369,100,4015,3235,153857,2,1
42594,100,4011,3232,154119,2,1
42594,100,4011,3232,154381,2,1
41987,100,4013,3233,154643,2,1
41987,100,4013,3233,154905,2,1
41987,100,4013,3233,155167,2,1
42292,100,4012,3233,155429,2,1
41369,100,4015,3235,155691,2,1
41679,100,4014,3234,155953,2,1
40416,100,4018,3237,156215,2,1
41679,100,4014,3234,156477,2,1
42292,100,4012,3233,156739,2,1
42292,100,4012,3233,157001,2,1
42292,100,4012,3233,157263,2,1
42594,100,4011,3232,157525,2,1
42594,100,4011,3232,157787,2,1
42892,100,4010,3231,158049,2,1
41369,100,4015,3235,158311,2,1
41679,100,4014,3234,158573,2,1
42292,100,4012,3233,158835,2,1
42594,100,4011,3232,159097,2,1
41987,100,4013,3233,159359,2,1
41987,100,4013,3233,159621,2,1
41987,100,4013,3233,159883,2,1
41679,100,4014,3234,160145,2,1
42594,100,4011,3232,160407,2,1
42892,100,4010,3231,160669,2,1
40737,100,4017,3237,160931,2,1
41679,100,4014,3234,161193,2,1
41987,100,4013,3233,161455,2,1
42292,100,4012,3233,161717,2,1
41054,100,4016,3236,161979,2,1
41987,100,4013,3233,162241,2,1
43481,100,4008,3229,162503,2,1
42892,100,4010,3231,162765,2,1
42594,100,4011,3232,163027,2,1
43188,100,4009,3230,163289,2,1
41679,100,4014,3234,163551,2,1
41679,100,4014,3234,163813,2,1
42292,100,4012,3233,164075,2,1
41679,100,4014,3234,164337,2,1
42594,100,4011,3232,164599,2,1
41369,100,4015,3235,164861,2,1
43481,100,4008,3229,165123,2,1
42892,100,4010,3231,165385,2,1
41987,100,4013,3233,165647,2,1
42594,100,4011,3232,165909,2,1
35137,100,4033,3250,166171,2,1
41054,100,4016,3236,166433,2,1
41369,100,4015,3235,166695,2,1
41987,100,4013,3233,166957,2,1
42594,100,4011,3232,167219,2,1
42892,100,4010,3231,167481,2,1
40737,100,4017,3237,167743,2,1
43188,100,4009,3230,168005,2,1
41987,100,4013,3233,168267,2,1
42292,100,4012,3233,168529,2,1
41987,100,4013,3233,168791,2,1
42292,100,4012,3233,169053,2,1
42292,100,4012,3233,169315,2,1
42594,100,4011,3232,169577,2,1
42892,100,4010,3231,169839,2,1
42594,100,4011,3232,170101,2,1
42594,100,4011,3232,170363,2,1
41987,100,4013,3233,170625,2,1
41987,100,4013,3233,170887,2,1
41987,100,4013,3233,171149,2,1
40737,100,4017,3237,171411,2,1
42594,100,4011,3232,171673,2,1
43188,100,4009,3230,171935,2,1
42594,100,4011,3232,172197,2,1
42892,100,4010,3231,172459,2,1
41054,100,4016,3236,172721,2,1
42292,100,4012,3233,172983,2,1
41987,100,4013,3233,173245,2,1
43188,100,4009,3230,173507,2,1
41369,100,4015,3235,173769,2,1
42292,100,4012,3233,174031,2,1
41679,100,4014,3234,174293,2,1
43188,100,4009,3230,174555,2,1
43188,100,4009,3230,174817,2,1
40092,100,4019,3238,175079,2,1
42292,100,4012,3233,175341,2,1
41369,100,4015,3235,175603,2,1
41987,100,4013,3233,175865,2,1
41987,100,4013,3233,176127,2,1
41679,100,4014,3234,176389,2,1
43188,100,4009,3230,176651,2,1
42892,100,4010,3231,176913,2,1
41987,100,4013,3233,177175,2,1
41987,100,4013,3233,177437,2,1
42292,100,4012,3233,177699,2,1
42292,100,4012,3233,177961,2,1
43188,100,4009,3230,178223,2,1
41369,100,4015,3235,178485,2,1
43188,100,4009,3230,178747,2,1
42292,100,4012,3233,179009,2,1
42292,100,4012,3233,179271,2,1
41987,100,4013,3233,179533,2,1
41987,100,4013,3233,179795,2,1
41987,100,4013,3233,180057,2,1
41987,100,4013,3233,180319,2,1
43481,100,4008,3229,180581,2,1
42292,100,4012,3233,180843,2,1
43188,100,4009,3230,181105,2,1
42594,100,4011,3232,181367,2,1
41369,100,4015,3235,181629,2,1
42892,100,4010,3231,181891,2,1
41987,100,4013,3233,182153,2,1
41987,100,4013,3233,182415,2,1
41987,100,4013,3233,182677,2,1
42292,100,4012,3233,182939,2,1
42292,100,4012,3233,183201,2,1
43188,100,4009,3230,183463,2,1
42292,100,4012,3233,183725,2,1
41679,100,4014,3234,183987,2,1
41054,100,4016,3236,184249,2,1
43188,100,4009,3230,184511,2,1
40737,100,4017,3237,184773,2,1
42594,100,4011,3232,185035,2,1
41987,100,4013,3233,185297,2,1
42892,100,4010,3231,185559,2,1
42594,100,4011,3232,185821,2,1
40416,100,4018,3237,186083,2,1
41987,100,4013,3233,186345,2,1
43481,100,4008,3229,186607,2,1
42594,100,4011,3232,186869,2,1
42292,100,4012,3233,187131,2,1
41987,100,4013,3233,187393,2,1
40737,100,4017,3237,187655,2,1
40737,100,4017,3237,187917,2,1
41987,100,4013,3233,188179,2,1
41679,100,4014,3234,188441,2,1
42292,100,4012,3233,188703,2,1
41679,100,4014,3234,188965,2,1
42292,100,4012,3233,189227,2,1
42292,100,4012,3233,189489,2,1
42594,100,4011,3232,189751,2,1
41054,100,4016,3236,190013,2,1
42292,100,4012,3233,190275,2,1
41987,100,4013,3233,190537,2,1
42892,100,4010,3231,190799,2,1
42892,100,4010,3231,191061,2,1
40737,100,4017,3237,191323,2,1
44627,100,4004,3226,191585,2,1
42292,100,4012,3233,191847,2,1
41987,100,4013,3233,192109,2,1
43188,100,4009,3230,192371,2,1
42594,100,4011,3232,192633,2,1
43481,100,4008,3229,192895,2,1
42594,100,4011,3232,193157,2,1
41054,100,4016,3236,193419,2,1
41679,100,4014,3234,193681,2,1
41679,100,4014,3234,193943,2,1
41987,100,4013,3233,194205,2,1
42594,100,4011,3232,194467,2,1
42594,100,4011,3232,194729,2,1
42892,100,4010,3231,194991,2,1
43772,100,4007,3229,195253,2,1
42594,100,4011,3232,195515,2,1
42292,100,4012,3233,195777,2,1
42292,100,4012,3233,196039,2,1
42594,100,4011,3232,196301,2,1
43188,100,4009,3230,196563,2,1
42292,100,4012,3233,196825,2,1
42594,100,4011,3232,197087,2,1
41679,100,4014,3234,197349,2,1
42892,100,4010,3231,197611,2,1
43188,100,4009,3230,197873,2,1
43481,100,4008,3229,198135,2,1
42594,100,4011,3232,198397,2,1
43481,100,4008,3229,198659,2,1
42594,100,4011,3232,198921,2,1
41369,100,4015,3235,199183,2,1
42594,100,4011,3232,199445,2,1
43188,100,4009,3230,199707,2,1
42292,100,4012,3233,199969,2,1
41679,100,4014,3234,200231,2,1
41369,100,4015,3235,200493,2,1
41679,100,4014,3234,200755,2,1
41369,100,4015,3235,201017,2,1
41679,100,4014,3234,201279,2,1
49566,100,3985,3211,201541,2,1
42292,100,4012,3233,201803,2,1
42892,100,4010,3231,202065,2,1
42892,100,4010,3231,202327,2,1
43481,100,4008,3229,202589,2,1
42594,100,4011,3232,202851,2,1
41054,100,4016,3236,203113,2,1
42292,100,4012,3233,203375,2,1
42594,100,4011,3232,203637,2,1
42292,100,4012,3233,203899,2,1
42892,100,4010,3231,204161,2,1
42892,100,4010,3231,204423,2,1
41987,100,4013,3233,204685,2,1
43188,100,4009,3230,204947,2,1
41987,100,4013,3233,205209,2,1
41987,100,4013,3233,205471,2,1
41987,100,4013,3233,205733,2,1
41679,100,4014,3234,205995,2,1
42292,100,4012,3233,206257,2,1
41679,100,4014,3234,206519,2,1
41679,100,4014,3234,206781,2,1
42594,100,4011,3232,207043,2,1
42594,100,4011,3232,207305,2,1
41987,100,4013,3233,207567,2,1
42892,100,4010,3231,207829,2,1
42594,100,4011,3232,208091,2,1
42594,100,4011,3232,208353,2,1
41987,100,4013,3233,208615,2,1
42594,100,4011,3232,208877,2,1
