Temperature,Target_Temperature,ADC_Value,Voltage,Time,FSM_State_Index,Heater_Currently_On
41987,100,4013,3233,50629,2,1
42292,100,4012,3233,50891,2,1
42292,100,4012,3233,51153,2,1
41987,100,4013,3233,51415,2,1
42292,100,4012,3233,51677,2,1
42892,100,4010,3231,51939,2,1
41987,100,4013,3233,52201,2,1
42892,100,4010,3231,52463,2,1
43188,100,4009,3230,52725,2,1
41987,100,4013,3233,52987,2,1
42292,100,4012,3233,53249,2,1
42594,100,4011,3232,53511,2,1
42594,100,4011,3232,53773,2,1
43772,100,4007,3229,54035,2,1
42594,100,4011,3232,54297,2,1
42292,100,4012,3233,54559,2,1
41987,100,4013,3233,54821,2,1
42594,100,4011,3232,55083,2,1
42594,100,4011,3232,55345,2,1
42594,100,4011,3232,55607,2,1
42892,100,4010,3231,55869,2,1
42594,100,4011,3232,56131,2,1
42292,100,4012,3233,56393,2,1
44907,100,4003,3225,56655,2,1
38759,100,4023,3241,56917,2,1
42292,100,4012,3233,57179,2,1
42594,100,4011,3232,57441,2,1
42292,100,4012,3233,57703,2,1
42892,100,4010,3231,57965,2,1
42892,100,4010,3231,58227,2,1
41679,100,4014,3234,58489,2,1
42594,100,4011,3232,58751,2,1
41987,100,4013,3233,59013,2,1
42892,100,4010,3231,59275,2,1
42892,100,4010,3231,59537,2,1
42892,100,4010,3231,59799,2,1
42892,100,4010,3231,60061,2,1
43188,100,4009,3230,60323,2,1
41369,100,4015,3235,60585,2,1
41679,100,4014,3234,60847,2,1
43188,100,4009,3230,61109,2,1
42292,100,4012,3233,61371,2,1
41987,100,4013,3233,61633,2,1
42892,100,4010,3231,61895,2,1
42594,100,4011,3232,62157,2,1
40416,100,4018,3237,62419,2,1
42594,100,4011,3232,62681,2,1
42594,100,4011,3232,62943,2,1
42892,100,4010,3231,63205,2,1
43188,100,4009,3230,63467,2,1
41679,100,4014,3234,63729,2,1
43188,100,4009,3230,63991,2,1
41987,100,4013,3233,64253,2,1
42594,100,4011,3232,64515,2,1
42594,100,4011,3232,64777,2,1
42892,100,4010,3231,65039,2,1
41679,100,4014,3234,65301,2,1
42292,100,4012,3233,65563,2,1
41679,100,4014,3234,65825,2,1
41987,100,4013,3233,66087,2,1
42292,100,4012,3233,66349,2,1
42594,100,4011,3232,66611,2,1
42594,100,4011,3232,66873,2,1
44344,100,4005,3227,67135,2,1
42594,100,4011,3232,67397,2,1
43188,100,4009,3230,67659,2,1
41987,100,4013,3233,67921,2,1
44059,100,4006,3228,68183,2,1
42594,100,4011,3232,68445,2,1
42594,100,4011,3232,68707,2,1
43188,100,4009,3230,68969,2,1
42292,100,4012,3233,69231,2,1
42892,100,4010,3231,69493,2,1
42892,100,4010,3231,69755,2,1
42292,100,4012,3233,70017,2,1
42892,100,4010,3231,70279,2,1
43772,100,4007,3229,70541,2,1
41987,100,4013,3233,70803,2,1
42892,100,4010,3231,71065,2,1
42892,100,4010,3231,71327,2,1
44344,100,4005,3227,71589,2,1
43188,100,4009,3230,71851,2,1
41987,100,4013,3233,72113,2,1
41987,100,4013,3233,72375,2,1
42292,100,4012,3233,72637,2,1
41987,100,4013,3233,72899,2,1
42594,100,4011,3232,73161,2,1
43188,100,4009,3230,73423,2,1
42594,100,4011,3232,73685,2,1
42892,100,4010,3231,73947,2,1
44059,100,4006,3228,74209,2,1
43772,100,4007,3229,74471,2,1
42594,100,4011,3232,74733,2,1
42292,100,4012,3233,74995,2,1
43188,100,4009,3230,75257,2,1
43188,100,4009,3230,75519,2,1
42292,100,4012,3233,75781,2,1
42892,100,4010,3231,76043,2,1
44059,100,4006,3228,76305,2,1
43481,100,4008,3229,76567,2,1
41987,100,4013,3233,76829,2,1
43188,100,4009,3230,77091,2,1
43772,100,4007,3229,77353,2,1
44344,100,4005,3227,77615,2,1
41679,100,4014,3234,77877,2,1
44059,100,4006,3228,78139,2,1
42892,100,4010,3231,78401,2,1
43772,100,4007,3229,78663,2,1
43772,100,4007,3229,78925,2,1
43772,100,4007,3229,79187,2,1
42594,100,4011,3232,79449,2,1
44059,100,4006,3228,79711,2,1
44344,100,4005,3227,79973,2,1
43772,100,4007,3229,80235,2,1
43481,100,4008,3229,80497,2,1
43188,100,4009,3230,80759,2,1
44059,100,4006,3228,81021,2,1
43188,100,4009,3230,81283,2,1
43772,100,4007,3229,81545,2,1
44344,100,4005,3227,81807,2,1
43188,100,4009,3230,82069,2,1
43772,100,4007,3229,82331,2,1
44344,100,4005,3227,82593,2,1
44344,100,4005,3227,82855,2,1
43772,100,4007,3229,83117,2,1
42292,100,4012,3233,83379,2,1
43481,100,4008,3229,83641,2,1
44059,100,4006,3228,83903,2,1
43772,100,4007,3229,84165,2,1
44059,100,4006,3228,84427,2,1
44059,100,4006,3228,84689,2,1
45184,100,4002,3225,84951,2,1
43188,100,4009,3230,85213,2,1
44059,100,4006,3228,85475,2,1
44344,100,4005,3227,85737,2,1
43772,100,4007,3229,85999,2,1
43188,100,4009,3230,86261,2,1
44059,100,4006,3228,86523,2,1
43772,100,4007,3229,86785,2,1
45459,100,4001,3224,87047,2,1
44059,100,4006,3228,87309,2,1
43481,100,4008,3229,87571,2,1
44627,100,4004,3226,87833,2,1
45459,100,4001,3224,88095,2,1
45184,100,4002,3225,88357,2,1
44344,100,4005,3227,88619,2,1
44344,100,4005,3227,88881,2,1
43772,100,4007,3229,89143,2,1
44627,100,4004,3226,89405,2,1
45184,100,4002,3225,89667,2,1
45459,100,4001,3224,89929,2,1
43772,100,4007,3229,90191,2,1
45459,100,4001,3224,90453,2,1
45732,100,4000,3223,90715,2,1
45184,100,4002,3225,90977,2,1
44907,100,4003,3225,91239,2,1
45459,100,4001,3224,91501,2,1
41987,100,4013,3233,91763,2,1
46002,100,3999,3222,92025,2,1
45184,100,4002,3225,92287,2,1
46800,100,3996,3220,92549,2,1
45459,100,4001,3224,92811,2,1
45184,100,4002,3225,93073,2,1
45732,100,4000,3223,93335,2,1
46002,100,3999,3222,93597,2,1
46800,100,3996,3220,93859,2,1
45732,100,4000,3223,94121,2,1
45732,100,4000,3223,94383,2,1
46270,100,3998,3221,94645,2,1
46536,100,3997,3221,94907,2,1
46270,100,3998,3221,95169,2,1
44907,100,4003,3225,95431,2,1
46270,100,3998,3221,95693,2,1
46536,100,3997,3221,95955,2,1
47321,100,3994,3218,96217,2,1
46002,100,3999,3222,96479,2,1
46536,100,3997,3221,96741,2,1
46536,100,3997,3221,97003,2,1
46800,100,3996,3220,97265,2,1
47321,100,3994,3218,97527,2,1
45732,100,4000,3223,97789,2,1
47061,100,3995,3219,98051,2,1
47833,100,3992,3216,98313,2,1
47061,100,3995,3219,98575,2,1
46800,100,3996,3220,98837,2,1
47061,100,3995,3219,99099,2,1
47061,100,3995,3219,99361,2,1
47321,100,3994,3218,99623,2,1
46800,100,3996,3220,99885,2,1
48338,100,3990,3215,100147,2,1
46002,100,3999,3222,100409,2,1
48086,100,3991,3216,100671,2,1
47578,100,3993,3217,100933,2,1
47578,100,3993,3217,101195,2,1
47578,100,3993,3217,101457,2,1
48835,100,3988,3213,101719,2,1
48086,100,3991,3216,101981,2,1
48587,100,3989,3214,102243,2,1
48587,100,3989,3214,102505,2,1
48086,100,3991,3216,102767,2,1
48835,100,3988,3213,103029,2,1
48086,100,3991,3216,103291,2,1
48587,100,3989,3214,103553,2,1
48086,100,3991,3216,103815,2,1
48587,100,3989,3214,104077,2,1
47321,100,3994,3218,104339,2,1
49324,100,3986,3212,104601,2,1
48338,100,3990,3215,104863,2,1
48835,100,3988,3213,105125,2,1
48086,100,3991,3216,105387,2,1
51212,100,3978,3205,105649,2,1
48587,100,3989,3214,105911,2,1
49566,100,3985,3211,106173,2,1
49566,100,3985,3211,106435,2,1
49080,100,3987,3212,106697,2,1
50281,100,3982,3208,106959,2,1
50044,100,3983,3209,107221,2,1
48338,100,3990,3215,107483,2,1
49806,100,3984,3210,107745,2,1
49324,100,3986,3212,108007,2,1
48338,100,3990,3215,108269,2,1
49566,100,3985,3211,108531,2,1
49806,100,3984,3210,108793,2,1
50516,100,3981,3208,109055,2,1
50281,100,3982,3208,109317,2,1
50750,100,3980,3207,109579,2,1
50516,100,3981,3208,109841,2,1
50281,100,3982,3208,110103,2,1
50750,100,3980,3207,110365,2,1
50981,100,3979,3206,110627,2,1
50281,100,3982,3208,110889,2,1
51440,100,3977,3204,111151,2,1
50981,100,3979,3206,111413,2,1
51667,100,3976,3204,111675,2,1
50281,100,3982,3208,111937,2,1
50516,100,3981,3208,112199,2,1
51893,100,3975,3203,112461,2,1
52339,100,3973,3201,112723,2,1
51212,100,3978,3205,112985,2,1
51667,100,3976,3204,113247,2,1
52560,100,3972,3200,113509,2,1
51667,100,3976,3204,113771,2,1
51893,100,3975,3203,114033,2,1
54068,100,3965,3195,114295,2,1
51440,100,3977,3204,114557,2,1
52998,100,3970,3199,114819,2,1
52339,100,3973,3201,115081,2,1
52780,100,3971,3200,115343,2,1
52339,100,3973,3201,115605,2,1
52780,100,3971,3200,115867,2,1
53644,100,3967,3196,116129,2,1
53215,100,3969,3198,116391,2,1
53430,100,3968,3197,116653,2,1
52780,100,3971,3200,116915,2,1
53857,100,3966,3196,117177,2,1
54068,100,3965,3195,117439,2,1
54278,100,3964,3194,117701,2,1
53430,100,3968,3197,117963,2,1
54278,100,3964,3194,118225,2,1
54901,100,3961,3192,118487,2,1
54278,100,3964,3194,118749,2,1
54695,100,3962,3192,119011,2,1
55106,100,3960,3191,119273,2,1
54695,100,3962,3192,119535,2,1
54278,100,3964,3194,119797,2,1
55310,100,3959,3190,120059,2,1
55310,100,3959,3190,120321,2,1
54695,100,3962,3192,120583,2,1
55310,100,3959,3190,120845,2,1
56900,100,3951,3183,121107,2,1
54901,100,3961,3192,121369,2,1
55714,100,3957,3188,121631,2,1
55714,100,3957,3188,121893,2,1
56114,100,3955,3187,122155,2,1
55106,100,3960,3191,122417,2,1
57668,100,3947,3180,122679,2,1
55714,100,3957,3188,122941,2,1
56509,100,3953,3185,123203,2,1
56509,100,3953,3185,123465,2,1
56900,100,3951,3183,123727,2,1
56509,100,3953,3185,123989,2,1
57094,100,3950,3183,124251,2,1
57094,100,3950,3183,124513,2,1
58606,100,3942,3176,124775,2,1
57478,100,3948,3181,125037,2,1
57478,100,3948,3181,125299,2,1
57668,100,3947,3180,125561,2,1
57478,100,3948,3181,125823,2,1
58791,100,3941,3175,126085,2,1
58421,100,3943,3177,126347,2,1
58975,100,3940,3175,126609,2,1
58421,100,3943,3177,126871,2,1
58791,100,3941,3175,127133,2,1
58606,100,3942,3176,127395,2,1
58606,100,3942,3176,127657,2,1
58791,100,3941,3175,127919,2,1
58606,100,3942,3176,128181,2,1
59701,100,3936,3171,128443,2,1
58791,100,3941,3175,128705,2,1
59880,100,3935,3171,128967,2,1
60235,100,3933,3169,129229,2,1
59521,100,3937,3172,129491,2,1
60058,100,3934,3170,129753,2,1
60235,100,3933,3169,130015,2,1
60235,100,3933,3169,130277,2,1
60058,100,3934,3170,130539,2,1
60763,100,3930,3167,130801,2,1
61454,100,3926,3163,131063,2,1
60235,100,3933,3169,131325,2,1
61625,100,3925,3163,131587,2,1
61454,100,3926,3163,131849,2,1
61625,100,3925,3163,132111,2,1
61110,100,3928,3165,132373,2,1
61454,100,3926,3163,132635,2,1
61964,100,3923,3161,132897,2,1
62133,100,3922,3160,133159,2,1
62467,100,3920,3158,133421,2,1
62300,100,3921,3159,133683,2,1
63291,100,3915,3154,133945,2,1
62964,100,3917,3156,134207,2,1
62799,100,3918,3157,134469,2,1
62964,100,3917,3156,134731,2,1
63291,100,3915,3154,134993,2,1
62964,100,3917,3156,135255,2,1
63616,100,3913,3153,135517,2,1
64097,100,3910,3150,135779,2,1
64097,100,3910,3150,136041,2,1
64887,100,3905,3146,136303,2,1
64256,100,3909,3150,136565,2,1
63616,100,3913,3153,136827,2,1
64730,100,3906,3147,137089,2,1
64415,100,3908,3149,137351,2,1
64887,100,3905,3146,137613,2,1
65813,100,3899,3142,137875,2,1
64730,100,3906,3147,138137,2,1
65660,100,3900,3142,138399,2,1
65353,100,3902,3144,138661,2,1
65660,100,3900,3142,138923,2,1
65353,100,3902,3144,139185,2,1
66117,100,3897,3140,139447,2,1
65965,100,3898,3141,139709,2,1
66568,100,3894,3138,139971,2,1
66568,100,3894,3138,140233,2,1
66718,100,3893,3137,140495,2,1
66866,100,3892,3136,140757,2,1
66866,100,3892,3136,141019,2,1
67456,100,3888,3133,141281,2,1
67162,100,3890,3134,141543,2,1
67309,100,3889,3133,141805,2,1
67747,100,3886,3131,142067,2,1
68180,100,3883,3129,142329,2,1
68467,100,3881,3127,142591,2,1
68180,100,3883,3129,142853,2,1
68467,100,3881,3127,143115,2,1
68467,100,3881,3127,143377,2,1
68467,100,3881,3127,143639,2,1
68892,100,3878,3125,143901,2,1
69313,100,3875,3122,144163,2,1
67892,100,3885,3130,144425,2,1
69591,100,3873,3121,144687,2,1
69452,100,3874,3121,144949,2,1
69867,100,3871,3119,145211,2,1
69867,100,3871,3119,145473,2,1
69730,100,3872,3120,145735,2,1
70685,100,3865,3114,145997,2,1
70278,100,3868,3117,146259,2,1
70820,100,3864,3113,146521,2,1
71221,100,3861,3111,146783,2,1
70820,100,3864,3113,147045,2,1
70414,100,3867,3116,147307,2,1
71221,100,3861,3111,147569,2,1
71088,100,3862,3112,147831,2,1
72143,100,3854,3105,148093,2,1
72143,100,3854,3105,148355,2,1
72143,100,3854,3105,148617,2,1
72789,100,3849,3101,148879,2,1
72789,100,3849,3101,149141,2,1
73299,100,3845,3098,149403,2,1
72918,100,3848,3100,149665,2,1
72789,100,3849,3101,149927,2,1
73803,100,3841,3095,150189,2,1
73045,100,3847,3100,150451,2,1
73678,100,3842,3096,150713,2,1
73299,100,3845,3098,150975,2,1
74177,100,3838,3092,151237,2,1
74177,100,3838,3092,151499,2,1
74548,100,3835,3090,151761,2,1
74177,100,3838,3092,152023,2,1
74793,100,3833,3088,152285,2,1
75037,100,3831,3087,152547,2,1
74915,100,3832,3088,152809,2,1
75400,100,3828,3084,153071,2,1
75279,100,3829,3085,153333,2,1
75279,100,3829,3085,153595,2,1
76354,100,3820,3078,153857,2,1
76236,100,3821,3079,154119,2,1
75999,100,3823,3080,154381,2,1
76824,100,3816,3075,154643,2,1
77057,100,3814,3073,154905,2,1
76590,100,3818,3076,155167,2,1
77519,100,3810,3070,155429,2,1
77404,100,3811,3071,155691,2,1
77862,100,3807,3067,155953,2,1
78203,100,3804,3065,156215,2,1
77748,100,3808,3068,156477,2,1
78316,100,3803,3064,156739,2,1
78541,100,3801,3063,157001,2,1
78765,100,3799,3061,157263,2,1
79210,100,3795,3058,157525,2,1
79210,100,3795,3058,157787,2,1
78877,100,3798,3060,158049,2,1
79760,100,3790,3054,158311,2,1
80303,100,3785,3050,158573,2,1
79869,100,3789,3053,158835,2,1
80195,100,3786,3050,159097,2,1
79978,100,3788,3052,159359,2,1
80626,100,3782,3047,159621,2,1
80519,100,3783,3048,159883,2,1
81159,100,3777,3043,160145,2,1
81476,100,3774,3041,160407,2,1
81476,100,3774,3041,160669,2,1
81582,100,3773,3040,160931,2,1
82208,100,3767,3035,161193,2,1
81687,100,3772,3039,161455,2,1
82518,100,3764,3033,161717,2,1
82518,100,3764,3033,161979,2,1
83030,100,3759,3029,162241,2,1
83132,100,3758,3028,162503,2,1
83132,100,3758,3028,162765,2,1
83030,100,3759,3029,163027,2,1
83738,100,3752,3023,163289,2,1
84039,100,3749,3021,163551,2,1
83738,100,3752,3023,163813,2,1
84436,100,3745,3017,164075,2,1
84535,100,3744,3017,164337,2,1
84732,100,3742,3015,164599,2,1
84732,100,3742,3015,164861,2,1
85319,100,3736,3010,165123,2,1
85222,100,3737,3011,165385,2,1
85513,100,3734,3009,165647,2,1
85610,100,3733,3008,165909,2,1
85995,100,3729,3005,166171,2,1
86282,100,3726,3002,166433,2,1
86662,100,3722,2999,166695,2,1
87039,100,3718,2996,166957,2,1
86851,100,3720,2997,167219,2,1
86945,100,3719,2996,167481,2,1
87226,100,3716,2994,167743,2,1
87413,100,3714,2992,168005,2,1
87784,100,3710,2989,168267,2,1
87784,100,3710,2989,168529,2,1
88611,100,3701,2982,168791,2,1
88337,100,3704,2984,169053,2,1
88611,100,3701,2982,169315,2,1
88702,100,3700,2981,169577,2,1
89513,100,3691,2974,169839,2,1
89244,100,3694,2976,170101,2,1
89692,100,3689,2972,170363,2,1
89513,100,3691,2974,170625,2,1
89603,100,3690,2973,170887,2,1
90224,100,3683,2967,171149,2,1
90401,100,3681,2966,171411,2,1
90224,100,3683,2967,171673,2,1
90576,100,3679,2964,171935,2,1
91100,100,3673,2959,172197,2,1
91273,100,3671,2958,172459,2,1
91187,100,3672,2959,172721,2,1
91962,100,3663,2951,172983,2,1
91876,100,3664,2952,173245,2,1
92132,100,3661,2950,173507,2,1
92387,100,3658,2947,173769,2,1
92641,100,3655,2945,174031,2,1
92557,100,3656,2946,174293,2,1
92810,100,3653,2943,174555,2,1
92810,100,3653,2943,174817,2,1
93312,100,3647,2938,175079,2,1
93312,100,3647,2938,175341,2,1
93976,100,3639,2932,175603,2,1
94140,100,3637,2930,175865,2,1
94304,100,3635,2929,176127,2,1
94956,100,3627,2922,176389,2,1
94468,100,3633,2927,176651,2,1
95037,100,3626,2922,176913,2,1
95198,100,3624,2920,177175,2,1
95520,100,3620,2917,177437,2,1
95760,100,3617,2914,177699,2,1
95760,100,3617,2914,177961,2,1
96396,100,3609,2908,178223,2,1
96396,100,3609,2908,178485,2,1
96396,100,3609,2908,178747,2,1
96946,100,3602,2902,179009,2,1
96789,100,3604,2904,179271,2,1
97336,100,3597,2898,179533,2,1
97102,100,3600,2901,179795,2,1
97569,100,3594,2896,180057,2,1
97878,100,3590,2893,180319,2,1
98262,100,3585,2889,180581,2,1
98338,100,3584,2888,180843,2,1
98795,100,3578,2883,181105,2,1
98871,100,3577,2882,181367,2,1
98947,100,3576,2881,181629,2,1
99174,100,3573,2879,181891,2,0
99699,100,3566,2873,182153,2,0
99923,100,3563,2871,182415,2,0
100442,100,3556,2865,182686,2,0
100072,100,3561,2869,182957,2,0
100368,100,3557,2866,183228,2,0
100811,100,3551,2861,183499,2,0
100957,100,3549,2860,183770,3,0
101031,100,3548,2859,184041,3,0
101541,100,3541,2853,184312,3,0
101614,100,3540,2852,184583,3,0
102047,100,3534,2847,184854,3,0
102047,100,3534,2847,185125,3,0
102047,100,3534,2847,185396,3,0
102550,100,3527,2842,185667,3,0
102693,100,3525,2840,185938,3,0
103190,100,3518,2835,186209,3,0
103190,100,3518,2835,186480,3,0
103543,100,3513,2830,186751,3,0
103684,100,3511,2829,187022,3,0
104522,100,3499,2819,187293,3,0
104104,100,3505,2824,187564,3,0
104383,100,3501,2821,187835,3,0
104660,100,3497,2818,188106,3,0
104868,100,3494,2815,188377,3,0
104937,100,3493,2814,188648,3,0
105143,100,3490,2812,188919,3,0
105486,100,3485,2808,189190,3,0
105623,100,3483,2806,189461,3,0
105964,100,3478,2802,189732,3,0
106235,100,3474,2799,190003,3,0
106235,100,3474,2799,190274,3,0
106640,100,3468,2794,190545,3,0
106707,100,3467,2793,190816,3,0
107376,100,3457,2785,191087,3,0
106976,100,3463,2790,191358,3,0
107576,100,3454,2783,191629,3,0
107775,100,3451,2781,191900,3,0
107709,100,3452,2781,192171,3,0
107907,100,3449,2779,192442,3,0
108171,100,3445,2776,192713,3,0
108566,100,3439,2771,192984,3,0
108566,100,3439,2771,193255,3,0
108434,100,3441,2772,193526,3,0
108958,100,3433,2766,193797,3,0
108893,100,3434,2767,194068,3,0
109023,100,3432,2765,194339,3,0
108893,100,3434,2767,194610,3,0
109218,100,3429,2763,194881,3,0
109542,100,3424,2759,195152,3,0
109865,100,3419,2755,195423,3,0
109671,100,3422,2757,195694,3,0
110314,100,3412,2749,195965,3,0
110250,100,3413,2750,196236,3,0
110442,100,3410,2747,196507,3,0
110442,100,3410,2747,196778,3,0
110761,100,3405,2743,197049,3,0
110888,100,3403,2742,197320,3,0
110761,100,3405,2743,197591,3,0
111079,100,3400,2739,197862,3,0
111332,100,3396,2736,198133,3,0
111521,100,3393,2734,198404,3,0
111205,100,3398,2738,198675,3,0
111710,100,3390,2731,198946,3,0
111899,100,3387,2729,199217,3,0
111773,100,3389,2731,199488,3,0
112024,100,3385,2727,199759,3,0
112149,100,3383,2726,200030,3,0
112024,100,3385,2727,200301,3,0
112274,100,3381,2724,200572,3,0
112523,100,3377,2721,200843,3,0
112399,100,3379,2723,201114,3,0
112586,100,3376,2720,201385,3,0
112896,100,3371,2716,201656,3,0
112834,100,3372,2717,201927,3,0
112896,100,3371,2716,202198,3,0
112958,100,3370,2715,202469,3,0
113267,100,3365,2711,202740,3,0
113390,100,3363,2710,203011,3,0
113636,100,3359,2706,203282,3,0
113513,100,3361,2708,203553,3,0
114430,150,3346,2696,203824,4,1
113697,150,3358,2706,204095,4,1
113943,150,3354,2702,204366,4,1
113881,150,3355,2703,204637,4,1
114187,150,3350,2699,204908,4,1
113697,150,3358,2706,205179,4,1
114491,150,3345,2695,205450,4,1
114126,150,3351,2700,205721,4,1
114491,150,3345,2695,205992,4,1
114613,150,3343,2693,206263,4,1
114613,150,3343,2693,206534,4,1
114734,150,3341,2692,206805,4,1
114734,150,3341,2692,207076,4,1
114673,150,3342,2693,207347,4,1
114855,150,3339,2690,207618,4,1
115278,150,3332,2685,207889,4,1
115097,150,3335,2687,208160,4,1
115698,150,3325,2679,208431,4,1
115338,150,3331,2684,208702,4,1
115458,150,3329,2682,208973,4,1
115398,150,3330,2683,209244,4,1
115458,150,3329,2682,209515,4,1
115578,150,3327,2681,209786,4,1
115338,150,3331,2684,210057,4,1
115937,150,3321,2676,210328,4,1
115937,150,3321,2676,210599,4,1
115937,150,3321,2676,210870,4,1
115937,150,3321,2676,211141,4,1
116117,150,3318,2673,211412,4,1
115937,150,3321,2676,211683,4,1
116236,150,3316,2672,211954,4,1
116474,150,3312,2669,212225,4,1
116295,150,3315,2671,212496,4,1
116533,150,3311,2668,212767,4,1
116592,150,3310,2667,213038,4,1
116948,150,3304,2662,213309,4,1
116711,150,3308,2665,213580,4,1
116652,150,3309,2666,213851,4,1
116592,150,3310,2667,214122,4,1
117066,150,3302,2660,214393,4,1
117301,150,3298,2657,214664,4,1
116888,150,3305,2663,214935,4,1
117242,150,3299,2658,215206,4,1
117360,150,3297,2656,215477,4,1
117536,150,3294,2654,215748,4,1
117536,150,3294,2654,216019,4,1
117771,150,3290,2651,216290,4,1
117771,150,3290,2651,216561,4,1
117829,150,3289,2650,216832,4,1
117829,150,3289,2650,217103,4,1
117888,150,3288,2649,217374,4,1
118413,150,3279,2642,217645,4,1
118471,150,3278,2641,217916,4,1
118354,150,3280,2643,218187,4,1
118529,150,3277,2640,218458,4,1
118587,150,3276,2640,218729,4,1
119338,150,3263,2629,219000,4,1
119165,150,3266,2631,219271,4,1
119223,150,3265,2631,219542,4,1
119108,150,3267,2632,219813,4,1
119281,150,3264,2630,220084,4,1
119396,150,3262,2628,220355,4,1
119165,150,3266,2631,220626,4,1
119453,150,3261,2627,220897,4,1
119683,150,3257,2624,221168,4,1
119912,150,3253,2621,221439,4,1
119683,150,3257,2624,221710,4,1
120027,150,3251,2619,221981,4,1
120027,150,3251,2619,222252,4,1
120198,150,3248,2617,222523,4,1
120255,150,3247,2616,222794,4,1
120710,150,3239,2610,223065,4,1
120994,150,3234,2606,223336,4,1
120937,150,3235,2606,223607,4,1
120937,150,3235,2606,223878,4,1
121163,150,3231,2603,224149,4,1
121276,150,3229,2602,224420,4,1
121163,150,3231,2603,224691,4,1
121558,150,3224,2598,224962,4,1
121558,150,3224,2598,225233,4,1
